DILIST_ID,CompoundName,DILIstClassification ,RoutsofAdministration ,smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea;
635,Interferon beta-1b,1,Subcutaneous,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,14.494908824640966,14.494908824640966,0.10012448034769461,-1.3002874155733097,0.8910262977655082,15.130434782608695,319.3360000000001,301.192,319.13321965600005,122,0,0.3407228506021564,-0.4774970240990653,0.4774970240990653,0.3407228506021564,1.3478260869565217,2.0434782608695654,2.652173913043478,19.14221518143298,10.09212392434011,2.1946700897479303,-2.297210478958543,2.2522220046494956,-2.434891098148988,5.931132392711116,0.06945653362619808,2.554556529077141,2.243584852361737,825.4107594006955,16.560113453385565,12.803686553938444,12.803686553938444,11.024075805453153,7.58252234336325,7.58252234336325,5.520883450058765,5.520883450058765,4.177541915123679,4.177541915123679,2.9614334514216734,2.9614334514216734,-2.41,179503.57818519254,15.484342065117133,6.000303361348931,2.6762994529205364,131.68395997504223,19.890325377488868,11.38067233274289,0.0,5.428790391900541,0.0,5.969305287951849,4.794537184071822,9.184952231746642,0.0,0.0,0.0,19.056471336613843,44.306849815640746,11.204086992299825,14.291479626587348,22.559616494716465,0.0,9.883888251797686,0.0,13.4684936056032,31.078935354500782,39.93357761725155,0.0,0.0,15.64548872675735,10.077801322358383,0.0,0.0,41.82195795423421,6.544756405912575,5.817220841045895,17.28172587545944,23.124114892608116,0.0,10.902924932081056,0.0,74.57000000000001,17.215316520898284,13.979489415818463,0.0,10.949675706161791,30.838356210037553,19.15587988028676,6.196843571613076,10.633466716252965,11.823646930541102,5.316788604006331,5.106527394840706,16.166856339758123,0.0,25.435370699626652,12.458817109501183,0.011797209624591964,-1.7987209000782234,2.805705782312925,1.3258372700932224,5.261003155828191,0.0,0.375,23,2,6,0,1,1,0,1,1,2,0,0,5,2,7,2,3,0,1,1,0,0,4.039597814852129,3,1.2683000000000002,85.88200000000003,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
636,Abciximab,0,Intravenous,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,12.347538895187705,12.347538895187705,0.060620503744949206,-1.0565544740986657,0.5530315284690746,28.04,365.41100000000006,346.2590000000001,365.10454170799994,134,0,0.32739938470277585,-0.5079666252286738,0.5079666252286738,0.32739938470277585,1.32,1.92,2.48,32.16690631043884,9.954360606780668,2.637679020401841,-2.4338482041106584,2.503089764564389,-2.706287543726391,8.013148748605671,-0.16071019054569413,2.803609090216051,1.7043464837064857,735.790664638169,18.516143379015546,13.670786371061961,14.487282951989688,11.630734840239551,7.709501693348965,8.58915450460386,6.653608280395853,8.42449341976841,4.50736569395629,6.078896288803769,3.2214847443168746,4.846881333926204,-2.2600000000000002,291485.62989158236,17.55941929290163,5.921357991514545,2.827120047618735,147.9148923371173,26.163420601700402,29.248907133696527,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.761884949391115,12.13273413692322,31.54366002800146,4.74702245321756,0.0,24.596666341896878,29.545549696045974,0.0,10.216698334856808,5.733667477162185,42.093892153011424,0.0,29.828919765543436,0.0,5.749511833283905,11.050456081168516,0.0,5.749511833283905,11.761884949391115,55.101206191668965,14.383611552215466,0.0,25.452766720226204,24.26546827384644,0.0,0.0,0.0,132.96,46.03008250028504,24.596666341896878,0.0,5.749511833283905,5.563451491696996,0.0,40.92726295408803,13.847474399381248,0.0,5.316788604006331,5.733667477162185,-0.648104571144344,1.3530174446832093,37.47009326651157,20.86400462430849,6.409240074116067,-1.9379691177460066,3.205759785982549,0.0,3.533958493288469,0.0,0.4375,25,5,8,0,2,2,2,1,0,1,4,0,6,4,9,2,4,0,2,2,0,0,4.159024310255109,3,0.023700000000000554,90.69370000000004,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0;
637,Interferon beta-1a,1,Intramuscular,[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1,13.148421831695641,13.148421831695641,0.1748411052824348,-1.1447833732258335,0.4544455498336079,26.625,461.50000000000017,438.31600000000026,461.13690445599997,170,0,0.327399384702813,-0.4796728023655437,0.4796728023655437,0.327399384702813,1.21875,1.90625,2.5,32.16690682541196,9.953744836891232,2.6388895574372864,-2.435396528922184,2.503512966258426,-2.7079721156929595,8.013156735168259,-0.16074828435598051,3.2856788936058625,1.511737108919021,985.9522448712286,23.20637782332753,17.401496514362783,18.21799309529051,15.113898087833942,10.055796136911441,10.935448948166338,8.261158815152614,10.03204395452517,5.7375388579044,7.309069452751878,4.194530891097871,5.819927480707197,-3.28,13295223.64594906,21.93332784181894,8.005784463793704,3.636332817541784,187.4173074294727,25.95680293771018,23.499395300412623,0.0,11.814359458703011,0.0,18.031534312627993,9.589074368143644,19.28352128306594,0.0,11.761884949391115,30.33183534230805,19.410925891078243,17.83653526504271,0.0,29.079213315199816,41.60777872072212,0.0,25.750185273719946,0.0,42.09389215301143,13.08951281182515,35.89528683400505,0.0,0.0,15.950365812018994,9.589074368143644,0.0,11.761884949391115,80.04633036418004,14.383611552215466,0.0,25.452766720226204,30.33183534230805,0.0,0.0,0.0,148.15,58.09231152496118,29.079213315199816,0.0,6.544756405912575,12.10820789760957,4.899909730850478,16.66179468024159,44.179309741689295,0.0,15.950365812018994,0.0,-0.7204366779871834,1.3110376177687684,64.15983228160118,16.771802418474444,0.47629725424120317,-2.202164914148762,4.135591126165031,0.0,3.9847075605519944,0.0,0.45,32,4,11,0,3,3,6,1,0,1,4,0,6,4,12,3,5,0,3,3,0,0,5.487296727353999,4,0.09420000000000295,113.4779,1,0,0,0,0,0,0,0,1,1,5,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2;
638,Esmolol,0,Intravenous,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,12.823652525825146,12.823652525825146,0.015838766061980758,-1.581118630322499,0.6005702926906203,17.23076923076923,357.4940000000001,326.24600000000004,357.230393852,142,0,0.34359342379088076,-0.45010364604028985,0.45010364604028985,0.34359342379088076,1.1538461538461537,1.8076923076923077,2.423076923076923,16.548666291605826,9.731144796225411,2.4648892908210103,-2.36125664281374,2.3980240790135405,-2.448128820524044,5.81338504985576,-0.17367069918394773,2.708591666546284,2.0565547506887887,609.2696852458507,18.83021635692981,16.03898641774433,16.03898641774433,12.623575559058064,9.756389182464313,9.756389182464313,6.85841645907632,6.85841645907632,5.3186100810380985,5.3186100810380985,3.610437359772857,3.610437359772857,-1.8299999999999996,758405.6666329595,20.481524857034934,10.350622675469163,5.092752969019969,157.09300594012277,9.843390348640755,0.0,12.207932775496605,0.0,0.0,5.969305287951849,4.899909730850478,4.794537184071822,0.0,0.0,75.28264324817863,31.494607549374162,5.917906046161393,6.544756405912575,14.637927532712576,5.969305287951849,0.0,4.899909730850478,5.917906046161393,51.552633324994986,26.241151182250643,35.89528683400505,0.0,11.840868637711289,0.0,0.0,0.0,0.0,42.21689359589368,15.132450948855558,17.75877468387268,51.5150340057083,30.33183534230805,0.0,0.0,0.0,49.769999999999996,11.570356098935537,9.901064578912528,0.0,12.52478801067431,12.10820789760957,45.193620926455196,0.0,0.0,30.33183534230805,30.588252767943015,4.736862953800049,5.382852891156463,0.0,15.015276422686462,11.365804304772109,-0.962599838291351,5.248364718311057,9.193694482698916,4.919690207333398,6.753583477999618,0.0,0.5909090909090909,26,1,4,1,0,1,0,1,0,1,1,0,4,1,4,0,7,1,0,1,0,1,8.153712908208119,2,3.342900000000002,103.43680000000006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
639,Estazolam,0,Oral,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,10.797336554622358,10.797336554622358,0.0022424309229867045,0.0022424309229867045,0.8449349532973587,10.470588235294118,232.283,216.15499999999997,232.121177752,90,0,0.21638288980463508,-0.4967429680665144,0.4967429680665144,0.21638288980463508,1.4705882352941178,2.2941176470588234,3.0,16.46529525376338,10.109295857476576,2.0453529812097067,-2.025091230838613,2.2313732020465817,-2.217306072215815,5.843036555334388,-0.11842559433265334,2.7107543320649428,2.186875917592564,531.1990260144933,12.25071237662706,10.040111220059325,10.040111220059325,8.202708600407234,5.588987503016485,5.588987503016485,3.9583906976798025,3.9583906976798025,2.742873393749266,2.742873393749266,1.864527646825243,1.864527646825243,-1.9700000000000002,10013.5265026479,11.513497683888868,4.908146397569112,2.5842988253882706,99.97186815738823,15.037630078753587,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,30.183374320007836,30.568262109297333,7.109797541277533,9.53140013787187,16.81010466143256,0.0,10.30076712495354,0.0,13.344558822616634,13.65455394719011,29.9593962686949,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,24.54571219748882,11.21535880699783,0.0,12.487188691387619,24.395944776997904,0.0,10.902924932081056,0.0,54.12,0.0,4.794537184071822,0.0,5.907179729351506,6.544756405912575,23.07325838829097,12.487188691387619,7.109797541277533,24.395944776997904,10.30076712495354,4.736862953800049,5.205741738053246,0.0,14.006677068605729,3.9408971875787353,2.274328703703704,0.8474990026874951,5.931978904216007,2.7903476946334087,2.178323465188545,1.6575395686664627,0.3076923076923077,17,2,4,0,0,0,1,1,1,2,0,0,2,2,4,1,4,0,0,0,0,0,3.3241136576823216,2,1.8550999999999997,67.23840000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
640,Interferon alfacon-1,1,Subcutaneous,[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,12.86367827223482,12.86367827223482,0.09192200556378016,-1.2095500528545255,0.28551701000838936,20.606060606060606,506.59100000000024,488.44700000000023,506.05008067599994,172,0,0.352465162027461,-0.476552486375412,0.476552486375412,0.352465162027461,1.393939393939394,2.1818181818181817,2.787878787878788,32.166727358218196,10.017487375856385,2.5385096110076724,-2.487619636736901,2.4055104164620214,-2.70582202748629,7.998483682572214,-0.14970625025447715,3.4035816222835247,1.53705694739031,1216.1190427612653,23.697941654890254,17.34236467626076,19.791854419043936,15.811769505687858,9.441141346812932,12.249201759303379,6.8687437363341175,9.74976438563852,4.867683583377924,7.739996843372228,3.320102270680431,5.880655809115871,-3.23,27389785.339430343,22.945930596628326,9.327947867341816,4.359518807266908,199.5763017873676,20.994572059745856,29.91647849129853,10.843243482610035,0.0,11.814359458703011,5.969305287951849,14.48898409899412,14.76249422596624,0.0,34.43545670526059,11.23173283358442,18.572861836593773,16.010063570914003,11.20446726846584,24.327727530792806,69.13838504135937,0.0,20.184655376751223,5.15571272675054,18.339450841807324,18.59631862518651,44.501769177440494,0.0,0.0,11.050456081168516,5.131558479839333,0.0,34.43545670526059,67.74810870715218,19.2212001359521,6.923737199690624,16.26500318339822,33.392478720792816,0.0,6.076020106833881,0.0,160.1,29.199378388771564,19.49013894705617,0.0,22.234210790514332,11.325958136816055,21.907861066484497,35.108378099453866,23.04264225775106,6.923737199690624,20.44045837265129,10.571256060898818,0.0,3.9356342150194643,52.68609608683989,17.352768478685928,8.681143732542095,-2.044110298772095,-0.9128159381036369,3.4911652223959013,1.862745131774992,1.2807067029507957,0.2631578947368421,33,4,11,0,2,2,2,0,2,2,2,0,11,3,14,4,7,0,1,1,0,0,6.486013465848258,4,1.2927199999999996,125.64190000000004,1,0,0,1,0,2,0,0,1,1,3,2,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0;
641,Oprelvekin,0,Subcutaneous,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,12.437916811581168,12.437916811581168,0.008342122569631183,-3.9475561838377122,0.5981616815314104,14.612903225806452,445.54500000000024,418.3290000000002,445.17837534399996,166,0,0.32840989085221617,-0.35031779946173125,0.35031779946173125,0.32840989085221617,1.032258064516129,1.7419354838709677,2.3870967741935485,32.233272343563534,9.956633298341314,2.207075166984205,-2.223001050985814,2.1720948093220547,-2.4458473212283747,7.896651255633707,0.09483845837469786,2.745567163976687,1.4808622529805016,1001.0705398115275,22.26937394568523,17.426867995952446,18.243364576880168,14.831337023048244,10.324437260199971,11.807600507794364,7.606765398013321,9.289167639422836,5.113916264423449,6.460808376486555,3.3987880001588153,4.314024862705542,-3.0100000000000002,7718338.411371263,22.67022007113408,10.340075129309016,6.744800730100008,181.66973203561423,10.633577208012662,5.693927994848461,0.0,0.0,15.930470882759089,6.031114512338072,9.77851570501903,22.918407553800055,0.0,0.0,31.39519900570125,43.88238769708887,18.783440806673614,16.786255041979313,18.00687135247258,21.96158539509716,0.0,25.323629114359168,0.0,56.38599124191242,6.544756405912575,53.61046289846651,0.0,0.0,15.355672072464749,4.794537184071822,0.0,0.0,42.910645502973466,16.444112776333593,6.923737199690624,53.84995278009579,41.55463889259037,0.0,0.0,0.0,130.15,16.054405665745655,18.00687135247258,0.0,22.538432028865703,12.965578028838586,43.36148760117551,24.52642128014937,19.056471336613843,0.0,25.323629114359168,0.0,26.947658805255376,0.0,32.162740075877906,5.483756040005309,1.8176536934919796,-0.3195591114281011,5.527282833114902,8.425448092664388,2.152575754855957,-3.9475561838377122,0.42857142857142855,31,3,9,1,0,1,3,1,1,2,0,0,6,3,10,1,7,1,0,1,0,0,7.561670281725663,3,2.0781199999999993,114.97440000000006,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1;
642,Estramustine,1,Oral,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,11.741340545477453,11.741340545477453,0.06643439783320737,-0.48887566137566196,0.682474275950086,13.681818181818182,315.716,305.636,315.04106886,110,0,0.2697570973628335,-0.3238334258325958,0.3238334258325958,0.2697570973628335,1.1818181818181819,1.9545454545454546,2.6818181818181817,35.49569170947701,9.997052493142629,2.2165599148606385,-2.1052088073345536,2.2883002792144884,-2.1297836519198823,6.357609915873263,-0.3844352269864228,2.6533174745998953,2.2335991802431647,817.430013234153,15.689869965382487,11.245695200914662,12.001624146933118,10.558550648063802,6.440633646418937,6.818598119428165,4.679853688351675,5.087053815092281,3.252934173938748,3.5825223949787937,2.259996757888713,2.4852334053314946,-2.729999999999999,116788.42196198899,14.217519400971987,5.572723046505113,2.5586032534213317,130.140441234115,5.316788604006331,6.544756405912575,0.0,5.907179729351506,5.687386274683562,0.0,19.901260185473063,0.0,0.0,0.0,29.800041095617345,12.13273413692322,28.28227043405854,16.322382326271935,9.717848232889493,34.59457717172185,0.0,0.0,4.992404732635669,0.0,11.861545009918906,68.72842404513216,0.0,0.0,5.316788604006331,11.374772549367124,0.0,11.600939890232516,23.08693218685245,4.794537184071822,10.114318268765572,11.126902983393991,47.456974211866935,5.022633313741326,0.0,0.0,84.60000000000001,4.923311048817671,14.908855452837393,0.0,18.139322409947642,27.54860757458958,0.0,18.19910120538483,24.26546827384644,0.0,10.309193336642,11.600939890232516,0.0,6.196042174071273,26.526502643752977,14.153697387391171,1.9718860229276907,-0.2804105253212392,11.276494472789114,0.0,-0.06643439783320737,0.0,0.06666666666666667,22,1,6,0,1,1,1,2,0,2,0,0,4,1,7,1,2,0,0,0,0,0,3.601377183178644,3,3.037700000000001,83.6841,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
643,Ethambutol,1,Oral,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,2.4502314814814814,2.4502314814814814,0.4992705971277396,0.4992705971277396,0.8321538928687809,14.9,284.428,264.268,284.13471963999996,104,0,0.05529021785443341,-0.3380650900563811,0.3380650900563811,0.05529021785443341,0.95,1.45,1.95,32.16658071649885,10.156753246680685,2.2379566947736187,-2.3557114289148378,2.4727569543441685,-2.3682024375357926,7.993759400719308,0.3188482144434825,2.4636741981381642,2.031569707068425,563.943928696335,14.11251969619286,12.205934685356961,13.022431266284688,9.66470379794645,6.964614830760478,7.781111411688204,5.46074955228359,6.544526508770417,3.8603623279918655,4.990630706825791,2.4053681858058416,3.501116862201539,-1.4499999999999997,47893.826411805916,13.529274335340189,5.5050104357236735,2.433756182332631,124.95015410978681,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.027353223237554,45.28454943889144,22.377564186096084,11.374772549367124,0.0,23.13665749875824,0.0,4.899909730850478,0.0,22.756544979874135,25.540010102117435,48.53093654769288,0.0,0.0,4.899909730850478,11.374772549367124,0.0,11.761884949391115,31.581850931265393,0.0,0.0,6.923737199690624,58.32190349872843,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,6.041840829147961,6.544756405912575,21.165739500402672,0.0,11.761884949391115,79.34983717443883,0.0,0.0,1.8664611678004532,7.410218253968255,0.0,2.6479629629629633,0.0,17.856203703703702,0.0,3.2723828420256993,4.28010440287226,0.29411764705882354,20,0,2,0,1,1,0,2,0,2,1,0,3,0,3,1,3,0,0,0,0,1,3.72393982019081,3,4.239400000000003,87.16200000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
644,Basiliximab,0,Intravenous,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12,2.667829979213908,2.667829979213908,0.80714096749811,0.80714096749811,0.7956818657710317,28.347826086956523,322.4770000000001,300.30100000000004,322.15036970399996,118,0,0.05524546037818834,-0.3393011000820634,0.3393011000820634,0.05524546037818834,0.8695652173913043,1.4782608695652173,2.0434782608695654,32.1665809333959,9.784809974943263,2.3598714663115516,-2.4688002471710497,2.4845128971969643,-2.5016791235689815,7.9937621986666,0.05530531061620407,2.6243733460190217,1.515930157773813,675.5865423734836,15.225403871315224,13.318818860479325,14.135315441407052,11.382142733160752,8.741399983599209,9.557896564526933,7.046234565789495,8.130011522276321,5.740711335316517,6.870979714150443,4.506789962962603,5.602538639358301,-1.4499999999999997,491282.6903747609,13.940845623293416,5.570388261722941,2.376348568111228,142.0333181459182,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.027353223237554,62.03243642384639,22.8804797628607,11.374772549367124,0.0,23.13665749875824,0.0,4.899909730850478,11.835812092322787,22.63261019688757,31.07893535450078,48.53093654769288,0.0,0.0,4.899909730850478,11.374772549367124,0.0,11.761884949391115,31.07893535450078,0.0,11.835812092322787,12.841643245852019,58.32190349872843,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.380568498235363,53.641651963992416,0.0,11.761884949391115,58.33075600939383,0.0,0.0,1.9115219776182075,8.050376275510205,0.0,2.7919387755102045,1.7320521541950107,17.78208475056689,2.7987109473419,5.099981785924247,0.0,0.4,23,0,2,0,4,4,0,2,0,2,1,2,3,0,3,4,2,0,3,3,0,1,3.376344470368926,6,4.631100000000004,96.66700000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
645,Ethionamide,1,Oral,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,13.797318778650155,13.797318778650155,0.1198270695253918,-1.2197720919686106,0.15431195958816882,14.0,704.869,652.4530000000001,704.3897480040001,276,0,0.4070235526543356,-0.45287023541171595,0.45287023541171595,0.4070235526543356,0.7254901960784313,1.2745098039215685,1.7843137254901962,16.542025967547627,9.854452031883566,2.3703957025559492,-2.354217090714047,2.2251686069751204,-2.604670162849695,5.868022150413377,-0.1321902189737495,3.0843282360055215,1.955024999083035,1574.2277692726852,37.76900946675572,30.72740544906634,30.72740544906634,24.009607481976893,16.78569693912226,16.78569693912226,14.510544480062192,14.510544480062192,8.205934810718173,8.205934810718173,5.3795451057587576,5.3795451057587576,-5.01,54729404126.64799,40.419775408600145,18.291597116963185,12.676170892886663,300.0258549511555,30.530619114459792,12.083681658295921,0.0,5.907179729351506,5.907179729351506,12.18648014187683,19.998844286201237,14.597986892098174,0.0,0.0,102.20609388275983,40.510439682036775,24.849807875135223,32.05933029429979,33.758402038728086,24.00083960057984,0.0,31.369048254031117,10.82998093879356,78.73749010217449,20.764351488467643,90.1201513765464,0.0,11.257379486545457,21.376157209129378,9.589074368143644,0.0,0.0,84.09409840398212,32.028378304582326,10.82998093879356,52.66932618153773,78.9932483931524,0.0,11.257379486545457,0.0,171.21999999999997,59.06030941456557,24.28467613112799,0.0,19.51033443475116,0.0,22.38428246993945,14.219595082555067,31.97696769463948,93.56761642061119,26.360135730076586,9.473725907600098,9.538302770420852,0.0,56.33149229298749,21.5733433624831,4.876714466757628,-1.0346511044542872,19.8360834962562,-0.7783533025131035,10.888067888491163,2.4356667962376237,0.4473684210526316,51,5,13,0,0,0,4,2,1,3,4,0,9,5,13,1,14,0,0,0,0,0,14.496906810436272,3,4.2116000000000025,193.87659999999937,0,1,1,0,0,1,0,0,0,0,4,4,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
