ligand,protein_path
CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O,./data/4djh_cleaned.pdb
CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O,./data/4djh_cleaned.pdb
COc1ccc(CNCC(O)c2cccc(O)c2)cc1Br,./data/4djh_cleaned.pdb
Oc1ccc(CCC2CCCCN2Cc2ccc(Cl)o2)cc1,./data/4djh_cleaned.pdb
CO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)C1O5,./data/4djh_cleaned.pdb
COCCO[C@H]1C=CC2C3Cc4ccc(OC)c5c4[C@@]2(CCN3C)C1O5,./data/4djh_cleaned.pdb
COc1ccc2c(c1)[C@]13CCN(CC4CC4)C[C@]1(CC[C@@]1(C3)NC(=O)NC1=O)C2,./data/4djh_cleaned.pdb
COC(=O)c1cc2c([nH]c1=O)C[C@@]13CCN(CC4CC4)C[C@@]1(Cc1ccc(OC)cc13)C2,./data/4djh_cleaned.pdb
CO[C@]12C=C[C@@]3(C[C@]1(C)[C@H](O)c1ccc(F)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COC(=O)/N=c1\n(CC(N)=O)c2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
c1ccc2c(c1)nc(Cc1cnccn1)n2[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,./data/4djh_cleaned.pdb
O=C(O)c1ccc(CNC(=O)c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)nc1,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CC3CCCC(C3)C2)c1=O,./data/4djh_cleaned.pdb
CCOC(=N)/N=c1\[nH]c2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)[C@@H](N)CC(N)=O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COC12CC[C@@]3(C[C@@H]1CNC(=O)c1nccnc1C(=O)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CC12CC3CC(C)(C1)CC(N1[C@@H]4CC[C@H]1C[C@@H](n1c(=O)c(C(=O)O)nc5ccccc51)C4)(C3)C2,./data/4djh_cleaned.pdb
O=C(O)c1ccncc1Nc1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,./data/4djh_cleaned.pdb
CC(=O)NC1(C(=O)O)CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)CC1,./data/4djh_cleaned.pdb
C[C@@H]1CN(CCCc2ccccc2)[C@H]2C[C@H](NCC3CC3)C[C@]1(c1cccc(O)c1)C2.Cl.Cl,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@]1(C)[C@H](O)c1cccc(Cl)c1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5,./data/4djh_cleaned.pdb
COCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5,./data/4djh_cleaned.pdb
CN(C)C1(Cc2ccccc2)CCC(c2ccccc2)(N(C)C)CC1,./data/4djh_cleaned.pdb
CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O,./data/4djh_cleaned.pdb
CC[C@H](C)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](CCCCN)C(N)=O,./data/4djh_cleaned.pdb
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(=O)N[C@@H](CCCCN)C(N)=O,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4c4cccc(NC(=O)c6ccc(C)c(C)c6)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(CCc3ccc(C(F)(F)F)cc3)C[C@@H]1O2,./data/4djh_cleaned.pdb
Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(CCc3ccccc3F)C[C@@H]1O2,./data/4djh_cleaned.pdb
C[C@]12CC[C@H](C[C@H](N3C(=O)C(N[C@@H](CO)C(=O)O)Nc4ccccc43)C1)N2C1CCCCCCC1,./data/4djh_cleaned.pdb
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)C[C@H](CCCCN)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,./data/4djh_cleaned.pdb
CCOc1ccc(Cc2ccccc2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,./data/4djh_cleaned.pdb
CC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)c1cccc(Cc2ccccc2)c1.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
Oc1cccc(CCN(CCc2ccccc2)CC2CCC2)c1,./data/4djh_cleaned.pdb
C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccc5)cn4)cc3[C@@]1(C)CCN2CC1CC1,./data/4djh_cleaned.pdb
C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@]35OC[C@@]4(C(=O)OC)[C@H]1C[C@H]25,./data/4djh_cleaned.pdb
C/C=C1/CN2CC[C@]34C(=Nc5ccccc53)[C@@H]2C[C@@H]1[C@@]4(COC(C)=O)C(=O)OC,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,./data/4djh_cleaned.pdb
O=C(O)N[C@@H]1CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)C1,./data/4djh_cleaned.pdb
O=C(O)CN1CCC[C@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,./data/4djh_cleaned.pdb
O=C(O)CN1CCCC[C@@H]1c1nc2ccccc2n1[C@H]1C[C@H]2CCC[C@@H](C1)N2[C@@H]1C[C@@H]2CCCC[C@@H](C2)C1,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4cccc(NC(N)=O)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5([C@@H](CC#N)[C@@H]4COCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
CC12C[C@H]3C[C@@H](N4[C@@H]5CCC[C@H]4C[C@@H](n4c(=O)c(N6CCC[C@H]6C(=O)O)nc6ccccc64)C5)C[C@@H]1C[C@@H]2C3,./data/4djh_cleaned.pdb
COC(=O)c1ccc2c(c1)CN(c1nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c1=O)CC2,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4C(NCC(=O)O)c4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
CC(C)CCC(C)N1[C@@H]2CCC[C@H]1C[C@@H](n1c(=O)c(C(=O)O)nc3ccccc31)C2,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)[C@H](C)N)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)[C@H](C)NC(C)=O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)CN)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CC[C@H](C)[C@H](NC(C)=O)C(=O)NC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNS(=O)(=O)c1ccc(C)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COC12CC[C@@]3(C[C@@H]1CNC(=O)Nc1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(CC3CCc4ccccc43)cc21,./data/4djh_cleaned.pdb
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(CC3CCc4ccccc43)ccc21,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(Cc3ccccc3)cc21,./data/4djh_cleaned.pdb
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,./data/4djh_cleaned.pdb
CO[C@]12C=C[C@@]3(C[C@@H]1[C@H](O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CCNC(N)=S)c4ccccc43)CC2)CC1,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,./data/4djh_cleaned.pdb
Cc1cc(O)c(Cl)c(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(F)c5c4[C@@]3(CCN1C)[C@H]2O5,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CSc4nc(C)ns4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1C)[C@H]2O5,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNCc1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CS(=O)(=O)Cc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
COC(=O)COc1cccc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(O)ccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)c1,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccc(C(N)=O)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccccc2)CC1,./data/4djh_cleaned.pdb
O=C(NO)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,./data/4djh_cleaned.pdb
O=c1c(N2CCc3ccccc3C2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
O=c1ccc(Nc2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)c[nH]1,./data/4djh_cleaned.pdb
CC(C)(C)OC(=O)N1CC2CN(c3nc4ccccc4n(C4CCN(C5CCCCCCC5)CC4)c3=O)CC2C1,./data/4djh_cleaned.pdb
CN(C(=O)O)[C@@H]1CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)C1,./data/4djh_cleaned.pdb
O=C(O)C1(O)CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)CC1,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4c4cccc(NCc6ccc(C(F)(F)F)cc6)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
NC(=O)C1CCCN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)C1,./data/4djh_cleaned.pdb
O=c1c(N2CC[C@H](O)C2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
COc1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,./data/4djh_cleaned.pdb
CCOC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
CCOC(=O)C[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(OC)cc4[C@@]2(CCN3CC2CC2)CC1=O,./data/4djh_cleaned.pdb
CC(C)[C@@H]1C[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,./data/4djh_cleaned.pdb
COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)C[C@H](CCO)C(=O)C3,./data/4djh_cleaned.pdb
COCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C23CC4CC(CC(C4)C2)C3)c1=O,./data/4djh_cleaned.pdb
O=c1[nH]c2ccc(N3CCOCC3)cc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)C1=CNC4C=CC=CC14)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
O=C1Cc2ccccc2N1C1CCN([C@H]2CC[C@@H]3CCCc4cccc2c43)CC1,./data/4djh_cleaned.pdb
CCC1C(=O)N(C2CCN([C@H]3CC[C@@H]4CCCc5cccc3c54)CC2)c2ccccc21,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,./data/4djh_cleaned.pdb
O=C(O)[C@H]1CCN1c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3[C@@H]2C[C@@H]3CCCC[C@@H](C3)C2)c1=O,./data/4djh_cleaned.pdb
O=C(NOCc1ccccc1)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
CN(C)C1(C(=O)O)CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)CC1,./data/4djh_cleaned.pdb
O=C(N[C@H](C(=O)O)c1ccccc1)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2CCCCCCC2)c1=O,./data/4djh_cleaned.pdb
CN(C)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
O=C1CN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)CCN1,./data/4djh_cleaned.pdb
O=c1c(NCC(O)CO)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
NC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
N#Cc1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
O=c1c(N2CC[C@@H](O)C2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
O=C(O)CN1CCN(c2nc3ccccc3n([C@H]3C[C@H]4CC[C@@H](C3)N4C3CCCCCCC3)c2=O)CC1,./data/4djh_cleaned.pdb
CCOC(=O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C(C)CCC(C)C)c1=O,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C23CCCC(CCC2)C3)c1=O,./data/4djh_cleaned.pdb
CC(C)CC(C)N1[C@@H]2CC[C@H]1C[C@@H](n1c(=O)c(C(=O)O)nc3ccccc31)C2,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C23CCCC(CCC2)C3)c1=O,./data/4djh_cleaned.pdb
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N2CCN(CC2)C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NNC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCCCCCC2)c1=O,./data/4djh_cleaned.pdb
CN1CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(=O)NCCc2ccc(-c4cnc(O)nc4O)cc2)c(O)c13,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,./data/4djh_cleaned.pdb
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OC(=O)Cc2ccccc2)[C@H]1C5,./data/4djh_cleaned.pdb
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OCCCc2ccccc2)[C@H]1C5,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@@]4(OC/C=C/c5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
O=C(O)CN1C[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(Cc3cnc4ccccc4c3)cc21.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCN(S(C)(=O)=O)c2ccc(Cc3ccccc3)cc21.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(Cc3ccccc3)cc21.O=C(O)C(F)(F)F,./data/4djh_cleaned.pdb
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](C)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,./data/4djh_cleaned.pdb
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,./data/4djh_cleaned.pdb
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,./data/4djh_cleaned.pdb
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,./data/4djh_cleaned.pdb
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,./data/4djh_cleaned.pdb
CCCc1cc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)on1,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CCC(=O)O)CC[C@]315,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4C(C)(C)OCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccc(NC(C)=O)cc4)[C@@H](C2)N(CC2CC2)CC[C@]315,./data/4djh_cleaned.pdb
C[C@@H]1C[C@@H]2C[C@H](C1)C[C@@H](N1[C@@H]3CCC[C@H]1C[C@@H](n1c(=O)c(N4CC[C@H]4C(=O)O)nc4ccccc41)C3)C2,./data/4djh_cleaned.pdb
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,./data/4djh_cleaned.pdb
Cn1cc(Cl)c2c(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)ccnc21,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2CC3CCCC(C3)C2)c1=O,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,./data/4djh_cleaned.pdb
